A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
-0.2039,-0.78113,-0.20334,-0.77921,-0.20006,-0.78767,-0.20791,-0.7674,-0.20226,-0.74799,-0.19893,-0.72348,-0.18324,-0.71069,-0.16453,-0.68373,-0.16932,-0.69,-0.1798,-0.69813,-0.20574,-0.71151,-0.25104,-0.71248,-0.3127,-0.71178,-0.40468,-0.728,-0.52713,-0.75132,-0.69519,-0.72166,-0.8994,-0.70773,-1.10291,-0.65632,-1.32084,-0.56506,-1.50573,-0.45334,-1.62846,-0.36472,-1.70547,-0.37164,-1.7468,-0.31931,-1.78017,-0.22663,-1.78809,-0.10757,-1.78157,0.00924,-1.76432,0.24345,-1.74215,0.44006,-1.68775,0.61091,-1.6383,0.80464,-1.50742,0.98099,-1.34283,1.12748,-1.1257,1.24284,-0.9165,1.33898,-0.68892,1.38962,-0.49067,1.39032,-0.33868,1.42368,-0.18795,1.44256,-0.06379,1.44977,0.07809,1.45675,0.17883,1.4347,0.26858,1.42411,0.29548,1.37765,0.29696,1.32826,0.27867,1.27123,4,5,11,1,10,2,9,13,7,6,15,12,14,3,8
-0.34023,-1.8444,-0.34008,-1.84341,-0.33712,-1.84096,-0.33642,-1.8347,-0.33297,-1.82032,-0.32203,-1.81723,-0.2774,-1.82756,-0.22808,-1.8421,-0.13755,-1.88045,-0.02271,-1.92867,0.10358,-1.91905,0.24742,-1.92659,0.40651,-1.91807,0.57242,-1.92297,0.75668,-1.9227,0.94443,-1.95114,1.15552,-1.94435,1.37786,-1.91239,1.59652,-1.82526,1.79393,-1.68007,1.92885,-1.47954,2.00736,-1.28097,2.04489,-1.0598,2.06835,-0.78675,2.08801,-0.53204,2.10307,-0.26583,2.11919,0.03263,2.11759,0.29412,2.09999,0.48182,2.07188,0.53386,2.00722,0.65038,1.94808,0.78437,1.84464,0.87449,1.69496,0.96683,1.56071,0.98825,1.38818,1.01845,1.30465,1.03346,1.17541,1.05535,1.10268,1.07589,1.04308,1.10676,0.98679,1.12596,0.86847,1.15873,0.73111,1.18301,0.60683,1.1397,0.49337,1.06474,4,8,11,3,1,2,9,13,7,10,14,12,15,6,5
0.2148,-1.86913,0.21665,-1.88057,0.23068,-1.89053,0.25664,-1.89679,0.29037,-1.89514,0.35506,-1.90521,0.44441,-1.91746,0.5985,-1.94736,0.77371,-1.96156,0.95104,-1.94252,1.12426,-1.87738,1.29531,-1.76101,1.48015,-1.63344,1.66144,-1.502,1.84384,-1.37148,2.03037,-1.22205,2.19966,-1.06527,2.34004,-0.84242,2.39758,-0.64479,2.39825,-0.43723,2.32411,-0.23546,2.18302,-0.14429,2.01084,-0.1054,1.82507,-0.01247,1.66455,0.1374,1.5236,0.30053,1.38967,0.47053,1.28274,0.6185,1.18874,0.73993,1.09142,0.82054,0.95839,0.91801,0.8766,0.94033,0.703,0.98196,0.56266,0.96683,0.43589,0.94528,0.32414,0.90826,0.21536,0.87198,0.11811,0.8417,0.0473,0.82221,0.01314,0.81057,-0.00693,0.83068,0.00096,0.85351,-0.00402,0.87154,-0.01295,0.85055,-0.02196,0.83396,3,9,11,5,1,2,7,13,8,10,15,12,14,4,6
-1.0413,-2.07931,-1.04331,-2.07853,-1.04192,-2.07639,-1.04804,-2.0705,-1.05678,-2.05723,-1.07093,-2.04348,-1.06201,-2.03298,-1.03352,-2.03953,-0.99579,-2.05629,-0.9232,-2.08074,-0.86556,-2.0578,-0.82077,-2.00938,-0.76851,-1.97229,-0.74055,-1.96368,-0.73423,-1.99158,-0.73774,-2.07985,-0.76611,-2.18269,-0.81314,-2.25357,-0.83065,-2.33569,-0.84099,-2.39026,-0.81398,-2.43278,-0.76853,-2.53128,-0.71376,-2.62316,-0.65216,-2.69785,-0.58291,-2.73624,-0.51531,-2.74165,-0.42332,-2.75691,-0.3327,-2.75479,-0.23852,-2.71291,-0.13418,-2.65199,-0.01228,-2.59292,0.10035,-2.53722,0.21678,-2.45575,0.31779,-2.32304,0.41615,-2.17945,0.4967,-2.03911,0.56282,-1.91337,0.64673,-1.78865,0.72312,-1.70127,0.80183,-1.57222,0.85678,-1.43793,0.91461,-1.28309,0.94892,-1.12689,0.96989,-0.95977,0.97438,-0.81807,4,9,11,2,1,5,10,14,7,6,15,12,13,8,3
-0.16494,-0.79347,-0.16425,-0.77921,-0.15112,-0.78767,-0.15849,-0.7674,-0.152,-0.76043,-0.14764,-0.69833,-0.12051,-0.68501,-0.06914,-0.6574,-0.02098,-0.64944,0.02964,-0.62903,0.07266,-0.60046,0.12534,-0.58827,0.17353,-0.57623,0.23655,-0.61935,0.28044,-0.64107,0.33758,-0.70739,0.3891,-0.76733,0.45045,-0.85789,0.50851,-0.91596,0.58523,-1.0021,0.64722,-1.09174,0.67216,-1.16726,0.72801,-1.27378,0.77448,-1.33043,0.85028,-1.36477,0.92265,-1.3662,1.02494,-1.36217,1.15264,-1.36005,1.28751,-1.32528,1.42569,-1.29802,1.54978,-1.2389,1.64194,-1.19612,1.7072,-1.15126,1.77654,-1.05772,1.84688,-0.97546,1.89621,-0.85462,1.97137,-0.75615,2.0379,-0.65372,2.11178,-0.57975,2.19367,-0.48178,2.27767,-0.53857,2.30815,-0.48684,2.30121,-0.34827,2.28031,-0.28089,2.25417,-0.22285,4,6,11,8,1,5,10,13,3,7,14,15,12,9,2
-0.00913,-0.92951,-0.00796,-0.94006,0.00551,-0.9488,0.00952,-0.92873,0.0189,-0.92257,0.03704,-0.8995,0.06782,-0.86475,0.111,-0.84169,0.14856,-0.83884,0.19718,-0.82261,0.23763,-0.78089,0.27798,-0.72625,0.30518,-0.71178,0.31795,-0.63291,0.33221,-0.62732,0.35883,-0.73598,0.40024,-0.8716,0.48527,-1.05953,0.60414,-1.31476,0.76657,-1.50248,0.91077,-1.65725,1.07036,-1.80055,1.21615,-1.83327,1.37167,-1.7423,1.52343,-1.56065,1.66307,-1.25289,1.79733,-0.90803,1.91159,-0.51674,2.00117,-0.19583,2.06076,-0.00777,2.16343,0.24101,2.26513,0.50371,2.27802,0.7824,2.15399,1.10078,2.00471,1.36095,1.82916,1.6107,1.63333,1.80041,1.42579,1.90983,1.19525,1.94374,0.96887,1.9145,0.76387,1.75689,0.59159,1.53028,0.45882,1.26082,0.39433,0.92599,0.3903,0.76107,3,8,11,5,1,2,10,13,7,9,15,12,14,6,4
-0.07729,-1.73315,-0.08613,-1.71966,-0.0826,-1.72945,-0.06953,-1.72302,-0.06151,-1.70812,-0.04501,-1.6915,-0.00541,-1.69917,0.04744,-1.69727,0.09559,-1.70455,0.14484,-1.72129,0.217,-1.71081,0.28813,-1.70582,0.35582,-1.67413,0.42993,-1.66497,0.53925,-1.70219,0.68892,-1.7653,0.88894,-1.81022,1.12284,-1.83488,1.36935,-1.77737,1.60053,-1.6639,1.77311,-1.49567,1.89025,-1.29717,1.9427,-1.09271,1.96887,-0.83621,1.96856,-0.51575,1.97431,-0.18495,1.99046,0.14614,2.00918,0.53737,2.03409,0.25591,2.04958,0.40642,2.02954,0.6346,1.9153,0.83119,1.68605,0.98196,1.4195,1.1157,1.19566,1.20324,0.98556,1.25258,0.75998,1.30254,0.554,1.34906,0.36205,1.35627,0.208,1.34904,0.07666,1.3139,-0.02676,1.23836,-0.10387,1.15705,-0.17235,1.10201,-0.20234,1.02827,4,7,11,3,1,2,9,13,8,10,14,12,15,6,5
-0.83681,-1.91859,-0.83819,-1.91767,-0.84616,-1.91531,-0.85038,-1.90917,-0.84566,-1.8827,-0.8452,-1.88006,-0.83183,-1.87891,-0.80034,-1.88157,-0.75207,-1.9075,-0.67187,-1.91487,-0.53562,-1.96067,-0.3019,-2.00938,-0.01892,-2.0401,0.27728,-2.05878,0.57035,-2.0467,0.88052,-1.97973,1.15552,-1.86982,1.42425,-1.64878,1.62044,-1.36265,1.75769,-1.06667,1.83299,-0.76865,1.81995,-0.51776,1.77244,-0.31931,1.67024,-0.11133,1.55598,0.05572,1.43771,0.20344,1.32534,0.40565,1.21772,0.58606,1.11189,0.73993,1.01343,0.8365,0.89147,0.9495,0.74541,1.04953,0.59731,1.10474,0.46061,1.14547,0.34708,1.16027,0.27621,1.11484,0.19657,1.11414,0.10885,1.16212,0.01025,1.20942,-0.07038,1.2279,-0.1648,1.24675,-0.25745,1.23836,-0.3489,1.20896,-0.42911,1.1397,-0.4944,1.06474,4,7,11,3,1,2,9,13,8,10,14,12,15,5,6
-0.90497,-1.47351,-0.89682,-1.47219,-0.8951,-1.46924,-0.8998,-1.46241,-0.91603,-1.44627,-0.88625,-1.45264,-0.82139,-1.51949,-0.71558,-1.57882,-0.55076,-1.60988,-0.37874,-1.58302,-0.1954,-1.5443,-0.00689,-1.44369,0.2039,-1.3488,0.41977,-1.244,0.62211,-1.16472,0.78469,-1.10766,0.95561,-1.0206,1.11128,-0.88891,1.2498,-0.70861,1.35883,-0.48562,1.42578,-0.21926,1.41,0.06678,1.32966,0.33892,1.21684,0.59711,1.08912,0.79048,0.95482,0.91542,0.85328,1.05436,0.75147,1.15361,0.63975,1.22401,0.54547,1.31434,0.4563,1.3431,0.3628,1.33019,0.25902,1.33493,0.1648,1.35383,0.09054,1.30361,-0.01138,1.30767,-0.09453,1.31602,-0.1972,1.34906,-0.28597,1.35627,-0.36728,1.37597,-0.45268,1.3676,-0.52507,1.35778,-0.60303,1.33868,-0.64161,1.29057,-0.62322,1.24694,5,9,11,4,1,2,7,13,10,8,15,12,14,3,6
-0.78813,-1.48585,-0.78936,-1.49695,-0.7874,-1.49402,-0.79106,-1.48723,-0.7954,-1.47121,-0.78368,-1.45264,-0.74816,-1.46814,-0.68381,-1.47351,-0.57196,-1.50165,-0.43108,-1.55536,-0.29848,-1.572,-0.14932,-1.55407,-0.00881,-1.52499,0.14494,-1.51555,0.32188,-1.52305,0.50788,-1.52227,0.70012,-1.51228,0.87939,-1.46268,1.04655,-1.33075,1.16543,-1.13124,1.2581,-0.93016,1.31632,-0.72884,1.32966,-0.50031,1.32742,-0.24307,1.3063,0.00677,1.27677,0.2358,1.23948,0.43809,1.19602,0.58606,1.1338,0.7561,1.06913,0.8524,1.00304,0.99671,0.90944,1.08072,0.80869,1.16614,0.69524,1.23473,0.57403,1.24627,0.46791,1.26638,0.37499,1.28911,0.29432,1.33573,0.20467,1.36965,0.12448,1.41639,0.03023,1.4213,-0.05443,1.43741,-0.13109,1.4036,-0.20778,1.35341,-0.28822,1.29553,5,7,11,3,1,2,9,13,8,10,15,12,14,4,6
-0.84658,-1.80733,-0.84799,-1.78156,-0.85592,-1.80381,-0.86025,-1.79749,-0.86577,-1.7455,-0.86573,-1.72919,-0.85276,-1.72485,-0.83217,-1.74993,-0.77327,-1.77222,-0.72427,-1.76274,-0.61808,-1.75248,-0.52576,-1.78861,-0.38361,-1.78258,-0.2113,-1.81433,-0.03018,-1.86757,0.15654,-1.90828,0.33356,-1.91455,0.49684,-1.91239,0.63999,-1.85717,0.76657,-1.76075,0.8868,-1.65725,0.98837,-1.557,1.0686,-1.43836,1.13943,-1.31399,1.18685,-1.21778,1.22312,-1.05876,1.26094,-0.89184,1.29361,-0.67893,1.30947,-0.40563,1.32541,-0.167,1.29313,0.05206,1.21558,0.22299,1.10468,0.38342,0.98088,0.50535,0.8799,0.65858,0.76507,0.77052,0.6473,0.85849,0.53545,0.96185,0.41761,1.06256,0.30077,1.16062,0.17883,1.21996,0.06556,1.23836,-0.03128,1.24787,-0.1192,1.20259,-0.18516,1.16193,4,7,11,2,1,3,10,13,8,9,14,12,15,6,5
-0.83681,-1.48585,-0.83819,-1.48454,-0.84616,-1.4816,-0.85038,-1.47479,-0.85574,-1.45871,-0.8452,-1.45264,-0.82139,-1.45527,-0.75799,-1.4867,-0.64613,-1.52871,-0.51483,-1.59681,-0.36037,-1.64144,-0.19003,-1.65063,0.00135,-1.63344,0.19582,-1.6242,0.4254,-1.61949,0.66762,-1.60805,0.91117,-1.58674,1.14604,-1.50924,1.35742,-1.31476,1.50386,-1.08285,1.54554,-0.83328,1.55054,-0.6314,1.51132,-0.4674,1.46012,-0.30897,1.38225,-0.14022,1.30895,0.05783,1.1966,0.24345,1.13095,0.44006,1.04599,0.64318,0.95773,0.77278,0.85802,0.88652,0.7345,1.00271,0.61846,1.13544,0.51161,1.21988,0.38657,1.18893,0.31457,1.22503,0.19657,1.27562,0.0903,1.32235,0.00101,1.36965,-0.10746,1.38946,-0.18338,1.40785,-0.28512,1.38432,-0.3489,1.33868,-0.4114,1.26543,-0.47722,1.16193,5,8,11,3,1,2,9,13,7,10,15,12,14,4,6
-0.64209,-1.86913,-0.65261,-1.86816,-0.65034,-1.86574,-0.65268,-1.85953,-0.65465,-1.83282,-0.66057,-1.81723,-0.64356,-1.81475,-0.60962,-1.81577,-0.56138,-1.82633,-0.50438,-1.83191,-0.46345,-1.7941,-0.42403,-1.74724,-0.38361,-1.71477,-0.34358,-1.70568,-0.33042,-1.72975,-0.35448,-1.79389,-0.37733,-1.86982,-0.40738,-1.92793,-0.43608,-2.00071,-0.38164,-2.06742,-0.13128,-2.17432,0.13335,-2.30393,0.36471,-2.39275,0.58648,-2.35188,0.80683,-2.19743,0.98706,-1.94872,1.15368,-1.63787,1.3153,-1.29517,1.44122,-0.93809,1.5148,-0.58119,1.49399,-0.23128,1.36865,0.06703,1.21037,0.33741,1.03187,0.54998,0.87006,0.65858,0.74594,0.77052,0.58156,0.91232,0.43346,1.10876,0.26948,1.27615,0.11522,1.34904,-0.03478,1.39445,-0.2021,1.39756,-0.32168,1.3906,-0.42028,1.31572,-0.48579,1.22264,4,6,11,2,1,3,10,13,9,8,14,12,15,7,5
-0.52524,-1.90625,-0.50612,-1.91767,-0.48394,-1.92773,-0.46489,-1.934,-0.43349,-1.93258,-0.39384,-1.93035,-0.3297,-1.95595,-0.25991,-1.96055,-0.1799,-2.00217,-0.096,-2.02543,-0.02014,-2.01619,0.07448,-1.99555,0.16337,-1.95877,0.25691,-1.93652,0.36325,-1.96401,0.46534,-2.03692,0.56683,-2.09329,0.6939,-2.14498,0.80739,-2.17616,0.92366,-2.18045,1.00656,-2.15812,1.05867,-2.15781,1.11397,-2.17884,1.18368,-2.13773,1.25197,-2.08317,1.34118,-1.99723,1.45407,-1.89738,1.5755,-1.78174,1.71571,-1.63183,1.83789,-1.47322,1.91798,-1.30188,1.98086,-1.1493,1.98203,-0.99778,1.98054,-0.81952,1.98502,-0.66009,1.95375,-0.53785,1.95258,-0.36593,1.97297,-0.2131,1.99145,-0.04564,2.01737,0.09711,2.01763,0.25345,1.99434,0.40227,1.94728,0.52116,1.87303,0.58655,1.79896,0.62741,5,8,11,2,1,4,10,13,6,9,14,12,15,7,3
-0.67128,-1.33747,-0.66241,-1.33603,-0.66016,-1.34531,-0.65268,-1.33829,-0.65465,-1.30907,-0.61952,-1.32692,-0.59126,-1.33975,-0.53544,-1.34187,-0.44481,-1.37992,-0.36823,-1.41709,-0.26757,-1.41934,-0.19003,-1.42992,-0.09999,-1.41661,-0.00771,-1.43413,0.06301,-1.49549,0.1353,-1.57946,0.20028,-1.67615,0.27658,-1.74183,0.32913,-1.80927,0.40395,-1.82532,0.46758,-1.81883,0.53155,-1.84923,0.56907,-1.88268,0.61965,-1.84115,0.68738,-1.80561,0.7617,-1.72216,0.84258,-1.67031,0.93583,-1.57086,1.03503,-1.45437,1.11372,-1.31391,1.2039,-1.17592,1.25927,-1.05573,1.28437,-0.95177,1.2971,-0.80466,1.31406,-0.68876,1.31151,-0.56539,1.31402,-0.43324,1.3145,-0.3066,1.33414,-0.19255,1.34928,-0.05102,1.35827,0.03866,1.34836,0.15014,1.33917,0.2227,1.30635,0.32255,1.26639,0.37233,5,7,11,2,1,4,10,14,6,8,15,12,13,9,3
-0.35971,-1.39932,-0.36937,-1.39794,-0.34688,-1.41967,-0.34629,-1.42514,-0.32289,-1.42133,-0.29121,-1.4149,-0.24604,-1.42959,-0.19631,-1.43405,-0.10573,-1.44754,-0.02271,-1.48625,0.07266,-1.47487,0.1457,-1.48511,0.23428,-1.47083,0.31795,-1.48839,0.40468,-1.52305,0.48664,-1.59372,0.56683,-1.67615,0.65914,-1.74183,0.75954,-1.79336,0.85118,-1.82532,0.91077,-1.81883,0.95325,-1.83303,1.00046,-1.84976,1.01776,-1.82471,1.04568,-1.75659,1.10506,-1.70601,1.15368,-1.60543,1.20684,-1.4898,1.27655,-1.34145,1.3477,-1.25019,1.38243,-1.12872,1.41234,-1.00897,1.41121,-0.92107,1.3685,-0.78975,1.36339,-0.67446,1.35944,-0.53785,1.36102,-0.44667,1.36087,-0.35996,1.37114,-0.20587,1.3771,-0.05102,1.38612,0.06551,1.3945,0.1369,1.37549,0.24866,1.3329,0.32255,1.27501,0.3845,5,7,11,3,1,4,10,14,6,8,15,12,13,9,2
-0.67128,-1.79494,-0.67215,-1.79391,-0.66993,-1.79139,-0.65268,-1.80988,-0.64462,-1.82032,-0.61952,-1.80463,-0.58077,-1.81475,-0.51424,-1.8421,-0.42361,-1.85339,-0.33684,-1.88722,-0.24694,-1.87738,-0.14932,-1.85763,-0.05945,-1.82321,0.03302,-1.82794,0.12516,-1.85382,0.22045,-1.93687,0.30026,-1.97415,0.40412,-1.98996,0.52044,-2.00071,0.63359,-1.97056,0.71912,-1.91578,0.78927,-1.84923,0.85291,-1.86618,0.89615,-1.8082,0.96967,-1.72393,1.02994,-1.60891,1.10004,-1.50811,1.17433,-1.36005,1.2656,-1.21236,1.33652,-1.05903,1.39356,-0.89258,1.36865,-0.77507,1.36897,-0.62949,1.35833,-0.50692,1.34365,-0.41643,1.34026,-0.30372,1.3516,-0.17759,1.34231,-0.01284,1.3619,0.10122,1.35858,0.23168,1.35827,0.34739,1.3299,0.4819,1.2938,0.54712,1.23549,0.5488,1.15476,0.62741,5,7,11,2,1,3,10,14,6,9,15,12,13,8,4
-0.46679,-1.49824,-0.46703,-1.49695,-0.45458,-1.50639,-0.44511,-1.49961,-0.43349,-1.48365,-0.40408,-1.47779,-0.37157,-1.48095,-0.30227,-1.4867,-0.2223,-1.50165,-0.1274,-1.52771,-0.04077,-1.51654,0.05413,-1.49888,0.133,-1.48436,0.23655,-1.48839,0.32188,-1.52305,0.40143,-1.59372,0.48908,-1.66121,0.57799,-1.72629,0.67585,-1.76145,0.76657,-1.77686,0.85089,-1.78652,0.90638,-1.78435,0.95503,-1.83327,1.00672,-1.8082,1.0674,-1.77295,1.11583,-1.70601,1.18585,-1.62162,1.26104,-1.52224,1.35341,-1.406,1.4034,-1.25019,1.47167,-1.12872,1.48888,-1.00897,1.49581,-0.90569,1.45009,-0.78975,1.46205,-0.66009,1.45528,-0.53785,1.45491,-0.40633,1.4536,-0.29322,1.473,-0.19255,1.47918,-0.06445,1.49756,0.02526,1.48678,0.20323,1.45718,0.30057,1.4126,0.34769,1.3437,0.4331,5,7,11,3,1,4,10,14,6,8,15,12,13,9,2
-0.5934,-1.53531,-0.58424,-1.5217,-0.59164,-1.53117,-0.5934,-1.51205,-0.59436,-1.49615,-0.599,-1.47779,-0.57033,-1.48095,-0.50361,-1.49984,-0.41304,-1.54226,-0.26354,-1.56922,-0.12322,-1.572,0.03382,-1.55407,0.2039,-1.49788,0.39941,-1.48839,0.6014,-1.45417,0.806,-1.42221,1.00006,-1.37814,1.19237,-1.3076,1.3335,-1.20312,1.43131,-1.05056,1.47371,-0.88172,1.44518,-0.72884,1.36376,-0.59906,1.34955,-0.53964,1.34969,-0.40141,1.3626,-0.21725,1.40043,-0.08094,1.42371,0.06706,1.44122,0.22364,1.43681,0.31084,1.37124,0.44566,1.28115,0.50371,1.15753,0.59829,1.03187,0.74355,0.97856,0.81623,0.89928,0.92206,0.77877,1.00655,0.65603,1.05535,0.51942,1.1293,0.40285,1.18754,0.27169,1.21996,0.1763,1.23836,0.08673,1.24787,0.02243,1.22768,-0.02196,1.19834,5,8,11,3,1,2,9,13,7,10,15,12,14,4,6
-0.80761,-0.80586,-0.8089,-0.81631,-0.80698,-0.81246,-0.80097,-0.79223,-0.7954,-0.78538,-0.78368,-0.76117,-0.72723,-0.74923,-0.6414,-0.74957,-0.52956,-0.74411,-0.37874,-0.73964,-0.23665,-0.71151,-0.09846,-0.65729,0.03172,-0.57623,0.1653,-0.48355,0.29078,-0.37924,0.41211,-0.27846,0.52238,-0.15645,0.61275,0.01044,0.68784,0.1528,0.73033,0.3376,0.73107,0.50775,0.71897,0.65139,0.7053,0.79973,0.68603,0.94308,0.66571,1.05174,0.62217,1.17434,0.59582,1.29762,0.55635,1.39693,0.49705,1.44991,0.38948,1.5055,0.30009,1.54775,0.20973,1.54853,0.10048,1.53442,0.00157,1.51762,-0.08703,1.48993,-0.16477,1.44541,-0.24479,1.41019,-0.32704,1.40247,-0.42487,1.40968,-0.51575,1.42982,-0.61055,1.4213,-0.682,1.39756,-0.73009,1.36464,-0.74786,1.30312,-0.76066,1.22264,4,8,12,10,1,3,6,13,9,5,15,11,14,2,7
-1.25556,-0.7564,-1.26797,-0.74205,-1.26708,-0.7381,-1.27538,-0.73014,-1.28802,-0.71055,-1.29661,-0.68573,-1.29214,-0.63366,-1.26664,-0.61793,-1.22887,-0.58177,-1.16399,-0.54606,-1.09236,-0.51718,-1.02427,-0.50548,-0.96096,-0.49489,-0.90335,-0.52426,-0.85847,-0.57219,-0.81227,-0.6502,-0.75497,-0.73753,-0.67403,-0.8114,-0.57956,-0.83623,-0.45419,-0.82457,-0.32293,-0.78477,-0.18286,-0.74511,-0.03258,-0.66489,0.08883,-0.57259,0.1988,-0.41778,0.26805,-0.21725,0.3276,0.0002,0.36117,0.22925,0.37626,0.43338,0.34495,0.59758,0.31128,0.76056,0.25342,0.87794,0.17448,0.98196,0.08321,1.04123,-0.00811,1.08862,-0.08805,1.08735,-0.17905,1.11414,-0.28068,1.14879,-0.39706,1.20942,-0.53431,1.26826,-0.66629,1.30045,-0.78348,1.30469,-0.88437,1.26082,-0.96924,1.1523,-1.02692,1.05257,6,4,11,7,3,1,10,13,9,5,15,12,14,2,8
-0.71025,-0.90478,-0.71124,-0.90296,-0.7091,-0.89923,-0.71201,-0.89152,-0.72502,-0.8602,-0.71186,-0.83661,-0.66449,-0.8134,-0.57779,-0.7759,-0.44481,-0.73061,-0.29494,-0.65668,-0.14385,-0.55879,-0.01709,-0.46412,0.11273,-0.3187,0.20603,-0.17123,0.25973,-0.03472,0.29498,0.07896,0.31134,0.20115,0.28815,0.33614,0.25742,0.43988,0.21055,0.51513,0.15617,0.6047,0.12167,0.66759,0.06954,0.75039,0.04458,0.79483,0.14452,0.82314,0.12858,0.94778,0.11307,1.07061,0.11179,1.2023,0.10182,1.30465,0.03298,1.37806,-0.05693,1.42179,-0.16203,1.43939,-0.2272,1.42702,-0.30442,1.36875,-0.35346,1.26058,-0.43313,1.11484,-0.5171,1.00655,-0.62384,0.90844,-0.7211,0.83554,-0.8312,0.75672,-0.91701,0.66958,-0.98655,0.60132,-1.0387,0.54712,-1.08437,0.48597,-1.10423,0.4331,6,7,12,11,3,4,5,13,8,2,15,10,14,1,9
-0.80761,-0.80586,-0.8089,-0.81631,-0.80698,-0.81246,-0.80097,-0.79223,-0.7954,-0.78538,-0.78368,-0.76117,-0.72723,-0.74923,-0.6414,-0.74957,-0.52956,-0.74411,-0.37874,-0.73964,-0.23665,-0.71151,-0.09846,-0.65729,0.03172,-0.57623,0.1653,-0.48355,0.29078,-0.37924,0.41211,-0.27846,0.52238,-0.15645,0.61275,0.01044,0.68784,0.1528,0.73033,0.3376,0.73107,0.50775,0.71897,0.65139,0.7053,0.79973,0.68603,0.94308,0.66571,1.05174,0.62217,1.17434,0.59582,1.29762,0.55635,1.39693,0.49705,1.44991,0.38948,1.5055,0.30009,1.54775,0.20973,1.54853,0.10048,1.53442,0.00157,1.51762,-0.08703,1.48993,-0.16477,1.44541,-0.24479,1.41019,-0.32704,1.40247,-0.42487,1.40968,-0.51575,1.42982,-0.61055,1.4213,-0.682,1.39756,-0.73009,1.36464,-0.74786,1.30312,-0.76066,1.22264,4,8,12,10,1,3,6,13,9,5,15,11,14,2,7
-1.25556,-0.7564,-1.26797,-0.74205,-1.26708,-0.7381,-1.27538,-0.73014,-1.28802,-0.71055,-1.29661,-0.68573,-1.29214,-0.63366,-1.26664,-0.61793,-1.22887,-0.58177,-1.16399,-0.54606,-1.09236,-0.51718,-1.02427,-0.50548,-0.96096,-0.49489,-0.90335,-0.52426,-0.85847,-0.57219,-0.81227,-0.6502,-0.75497,-0.73753,-0.67403,-0.8114,-0.57956,-0.83623,-0.45419,-0.82457,-0.32293,-0.78477,-0.18286,-0.74511,-0.03258,-0.66489,0.08883,-0.57259,0.1988,-0.41778,0.26805,-0.21725,0.3276,0.0002,0.36117,0.22925,0.37626,0.43338,0.34495,0.59758,0.31128,0.76056,0.25342,0.87794,0.17448,0.98196,0.08321,1.04123,-0.00811,1.08862,-0.08805,1.08735,-0.17905,1.11414,-0.28068,1.14879,-0.39706,1.20942,-0.53431,1.26826,-0.66629,1.30045,-0.78348,1.30469,-0.88437,1.26082,-0.96924,1.1523,-1.02692,1.05257,6,4,11,7,3,1,10,13,9,5,15,12,14,2,8
-0.71025,-0.90478,-0.71124,-0.90296,-0.7091,-0.89923,-0.71201,-0.89152,-0.72502,-0.8602,-0.71186,-0.83661,-0.66449,-0.8134,-0.57779,-0.7759,-0.44481,-0.73061,-0.29494,-0.65668,-0.14385,-0.55879,-0.01709,-0.46412,0.11273,-0.3187,0.20603,-0.17123,0.25973,-0.03472,0.29498,0.07896,0.31134,0.20115,0.28815,0.33614,0.25742,0.43988,0.21055,0.51513,0.15617,0.6047,0.12167,0.66759,0.06954,0.75039,0.04458,0.79483,0.14452,0.82314,0.12858,0.94778,0.11307,1.07061,0.11179,1.2023,0.10182,1.30465,0.03298,1.37806,-0.05693,1.42179,-0.16203,1.43939,-0.2272,1.42702,-0.30442,1.36875,-0.35346,1.26058,-0.43313,1.11484,-0.5171,1.00655,-0.62384,0.90844,-0.7211,0.83554,-0.8312,0.75672,-0.91701,0.66958,-0.98655,0.60132,-1.0387,0.54712,-1.08437,0.48597,-1.10423,0.4331,6,7,12,11,3,4,5,13,8,2,15,10,14,1,9
0.66274,-0.62042,0.65618,-0.61835,0.66137,-0.61423,0.67172,-0.60608,0.70253,-0.63573,0.71413,-0.74863,0.73733,-0.9161,0.74686,-1.05232,0.73131,-1.20408,0.66835,-1.38943,0.58815,-1.5443,0.49163,-1.67822,0.37609,-1.74188,0.2467,-1.80077,0.09406,-1.85382,-0.04574,-1.93687,-0.21073,-2.00395,-0.43058,-1.98996,-0.69911,-1.90499,-0.92554,-1.72847,-1.05357,-1.49567,-1.10817,-1.24849,-1.12244,-0.97754,-1.10556,-0.62198,-1.0715,-0.27078,-0.9982,0.07397,-0.87391,0.43809,-0.69049,0.74818,-0.4801,1.04655,-0.2567,1.3303,-0.00115,1.54775,0.26439,1.6421,0.51271,1.65721,0.75647,1.56225,0.96871,1.41829,1.13895,1.23883,1.24833,1.08729,1.29595,0.96185,1.34338,0.86224,1.34928,0.77021,1.33969,0.65613,1.30218,0.52175,1.23026,0.36543,1.12924,0.20936,1.0345,0.03224,8,10,5,2,4,1,11,13,9,6,15,12,14,7,3
