A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
0.51038,0.5945,0.93231,1.16195,2.05175,0.05054,-0.64527,0.50794,-0.49507,-0.11335,0.20753,0.51476,2.98133,-0.21908,2.45743,-0.49535,22,4,16,13,8,17,3,2,26,24,6,19,1,14,12,20,10,7,9,21,11,18,5,25,15,23
-0.535,-0.61598,-0.06049,1.16195,-0.23094,2.02489,-1.07533,-0.60321,-0.07504,0.69038,-1.69289,-0.44651,-0.44849,-0.86563,0.50964,1.97771,1,9,23,6,13,14,17,12,19,2,7,4,15,18,22,20,8,3,5,21,16,25,26,11,24,10
-0.01231,1.19974,-0.06049,1.16195,0.68213,0.54413,-0.21522,1.24871,0.34499,-0.51521,-0.17256,0.03413,-0.01976,-0.21908,-0.26948,0.12291,23,6,13,3,12,22,5,2,14,17,10,18,16,11,1,20,4,9,8,21,7,25,26,15,24,19
-0.01231,0.5945,-0.06049,0.71973,-0.23094,1.03772,0.21483,0.50794,1.60509,-1.31893,-0.17256,0.03413,-1.30595,-0.21908,2.06787,0.12291,24,5,12,9,3,20,4,8,6,14,13,11,22,23,19,21,7,15,1,16,17,25,26,10,18,2
-0.01231,0.5945,0.43591,0.71973,0.2256,0.54413,-1.07533,-0.60321,-0.07504,-0.11335,-0.17256,0.03413,0.40896,-1.51217,0.12008,-1.11362,2,12,22,8,18,20,13,5,23,10,7,11,9,17,16,25,4,1,3,19,15,24,21,6,26,14
0.51038,1.19974,0.43591,1.16195,0.2256,1.03772,-0.21522,3.10063,-1.33514,-0.91707,0.96769,0.03413,2.12387,-1.51217,-1.43815,0.12291,20,11,16,8,17,23,15,3,24,12,5,14,1,2,7,18,6,9,13,19,4,22,10,25,21,26
0.51038,1.19974,-0.06049,1.16195,0.68213,0.05054,0.21483,3.47102,-1.75517,-0.51521,-0.55264,0.03413,-0.01976,-0.21908,-1.43815,0.12291,22,12,16,6,17,23,18,1,15,9,5,14,3,2,7,11,10,8,13,21,4,26,20,25,19,24
-1.0577,-1.22122,-1.05328,-1.49135,-1.14401,0.05054,1.93504,-0.97359,0.76503,-0.51521,1.72786,0.03413,-0.87722,1.72055,-1.04859,0.12291,21,26,12,23,19,4,20,11,25,13,16,10,14,15,24,6,8,22,7,1,5,3,9,18,2,17
-1.58039,0.5945,-2.54246,0.27751,-1.60055,0.05054,-0.21522,-0.23282,-0.49507,-0.51521,-0.17256,0.03413,-1.30595,-0.21908,-1.43815,0.12291,15,18,17,13,19,11,9,3,1,2,10,5,22,25,7,24,20,21,4,12,6,14,26,8,23,16
-0.535,-0.9186,-0.55688,0.27751,-0.68748,-1.92381,2.79515,0.87833,-1.33514,1.09224,0.20753,-2.36907,-1.30595,1.07401,0.12008,0.12291,17,25,12,21,15,2,18,19,23,6,22,7,14,11,24,1,13,8,9,4,10,5,20,26,3,16
-1.0577,-0.9186,-1.05328,-1.04914,-0.68748,0.54413,-0.21522,-0.60321,1.18506,-0.91707,-0.17256,-0.92715,-0.44849,-0.21908,0.50964,0.12291,24,7,17,3,6,19,10,8,1,16,14,9,23,22,11,20,15,13,5,12,18,25,26,2,21,4
-0.535,-0.61598,-0.06049,-0.60692,-0.68748,-1.43022,1.07494,-1.34398,1.18506,0.69038,1.34777,-1.40779,-0.01976,1.72055,0.50964,-2.96841,23,24,11,13,10,3,22,17,25,15,6,8,16,9,26,5,20,21,7,2,4,18,19,12,1,14
0.51038,0.89712,-0.06049,1.16195,0.68213,0.05054,-0.21522,1.24871,-0.49507,0.28852,-0.17256,0.03413,-0.01976,-0.21908,-0.26948,0.12291,23,7,13,4,12,21,3,2,18,16,8,20,14,11,1,15,5,6,10,22,9,24,25,17,26,19
-0.535,-0.61598,-0.06049,-0.60692,-0.68748,0.05054,-0.21522,-0.97359,2.02513,1.49411,-0.17256,0.03413,-0.87722,-0.21908,0.8992,0.12291,24,14,8,7,3,17,13,6,2,10,9,11,23,22,19,21,16,20,5,12,15,25,26,4,18,1
0.51038,0.29188,0.93231,0.71973,1.13867,0.05054,-0.21522,-0.23282,-0.07504,-0.91707,0.20753,0.03413,1.69515,-0.21908,-0.65904,-0.49535,23,10,17,9,14,19,8,3,24,26,6,22,2,1,5,21,12,11,13,18,4,15,7,16,20,25
-0.535,-0.9186,-0.55688,-1.04914,-0.68748,0.54413,-0.21522,-0.60321,1.60509,-0.91707,-0.17256,-0.92715,-0.44849,-0.21908,0.8992,0.12291,24,7,17,6,4,20,9,8,5,16,11,10,23,22,14,21,12,15,3,13,18,25,26,2,19,1
-0.535,-0.31336,-0.06049,-0.60692,0.68213,0.05054,-0.21522,-0.60321,-0.49507,-0.51521,-0.17256,0.03413,1.26642,0.42746,0.8992,-1.11362,21,3,22,13,6,16,7,1,25,26,4,24,10,2,15,17,12,5,8,23,14,19,11,9,18,20
-0.535,0.29188,-0.06049,0.27751,1.59521,1.03772,0.21483,-0.23282,-0.49507,-0.51521,-0.17256,-0.92715,0.40896,-0.86563,1.28876,-1.11362,16,1,26,2,8,14,12,5,23,17,10,19,13,11,15,22,7,3,4,18,20,24,21,6,25,9
-1.0577,-0.01074,-1.05328,-0.1647,-0.68748,-1.43022,-1.50538,0.50794,0.76503,-2.52452,-1.69289,-1.40779,-0.87722,-1.51217,-1.04859,-1.11362,5,21,17,3,15,19,13,12,20,2,8,1,9,11,23,22,14,10,4,7,6,25,26,18,24,16
0.51038,-0.61598,0.93231,1.16195,2.05175,0.05054,-0.64527,-0.23282,-0.91511,-0.51521,0.20753,-0.44651,1.69515,1.72055,0.50964,-1.11362,21,12,22,18,17,16,7,5,26,25,9,23,2,3,15,8,6,14,13,20,11,10,1,19,4,24
-0.535,-0.61598,-0.55688,-0.60692,-0.23094,0.05054,0.21483,0.13756,1.18506,-0.51521,-0.55264,0.51476,-0.44849,-0.21908,0.8992,0.74118,24,13,7,14,1,19,2,10,9,17,11,15,23,20,8,21,6,12,4,18,16,25,26,5,22,3
0.51038,0.89712,0.43591,1.16195,2.05175,1.03772,-0.64527,0.13756,-1.33514,-0.51521,-0.17256,0.9954,2.12387,-0.21908,0.50964,1.35944,14,11,16,15,8,21,2,6,26,24,3,19,1,9,7,17,4,5,13,25,12,18,10,22,20,23
1.55577,0.89712,2.42149,0.71973,0.68213,-0.93663,0.64489,-0.97359,1.60509,1.09224,2.10794,0.51476,-0.01976,0.42746,0.12008,-1.73188,24,26,7,19,11,6,21,9,25,18,4,15,12,8,22,13,16,23,10,3,1,17,20,5,2,14
-1.0577,-0.31336,-0.55688,-0.60692,-0.68748,2.02489,-1.93543,-0.60321,-1.33514,0.69038,-2.07297,0.51476,-0.44849,-1.51217,-0.65904,0.12291,1,24,25,14,19,12,17,9,22,2,8,3,4,13,21,20,5,7,6,18,10,16,23,15,26,11
-0.01231,0.5945,-0.06049,0.71973,0.2256,0.05054,-0.64527,2.35986,-0.49507,-0.91707,2.48802,0.03413,-0.01976,0.42746,-1.43815,0.12291,22,24,9,17,21,18,20,4,26,13,5,12,3,2,14,15,6,23,11,8,1,10,16,19,7,25
1.03308,1.19974,1.9251,1.16195,0.68213,1.5313,-0.21522,-1.34398,1.18506,0.69038,-1.69289,-0.44651,-0.01976,-0.21908,0.12008,0.74118,17,10,24,2,11,16,22,4,19,9,3,7,14,12,23,18,15,6,5,20,13,25,26,1,21,8
-0.535,-0.01074,-0.06049,-0.1647,0.68213,0.54413,-1.07533,-0.23282,-0.91511,-0.51521,-0.17256,0.9954,1.26642,-0.21908,0.12008,1.35944,8,13,15,16,10,24,1,7,22,19,3,14,4,9,6,23,2,5,11,26,12,20,17,18,25,21
-1.0577,-1.52384,-0.55688,-1.04914,-0.68748,0.05054,1.93504,-0.97359,-0.91511,-0.51521,1.72786,0.51476,-0.44849,1.07401,-1.04859,0.12291,17,26,14,25,21,4,20,9,24,13,16,15,12,10,23,7,8,22,11,3,5,1,6,19,2,18
-0.535,-0.01074,-0.55688,-0.1647,-0.23094,0.05054,1.93504,-0.60321,0.76503,-0.51521,1.72786,0.03413,-0.44849,1.72055,-1.04859,0.12291,21,25,11,24,20,4,19,10,26,15,16,13,14,12,23,7,6,22,8,1,5,3,9,18,2,17
0.51038,0.5945,-0.06049,-0.1647,-0.68748,-1.43022,0.21483,-0.23282,0.34499,0.28852,1.72786,1.47604,0.83769,0.42746,-0.26948,-1.11362,22,26,3,20,9,7,14,13,25,19,2,12,10,6,21,16,15,24,18,4,1,8,17,11,5,23
1.03308,0.89712,1.4287,0.71973,1.13867,0.05054,0.64489,-0.60321,0.34499,1.49411,0.20753,-0.92715,-0.01976,0.42746,-0.65904,-0.49535,26,14,19,6,13,1,22,8,16,17,11,24,18,4,21,2,20,23,7,3,10,12,25,5,9,15
-0.01231,-0.01074,-0.06049,-0.1647,-0.23094,0.05054,0.21483,-0.97359,0.76503,-0.51521,-0.17256,0.51476,-1.30595,-0.21908,0.12008,0.12291,22,12,10,17,2,19,9,6,1,15,7,11,23,25,16,21,18,13,4,8,14,24,26,5,20,3
2.07847,0.89712,2.91789,0.71973,0.68213,2.02489,-0.21522,-0.60321,0.34499,1.09224,-2.45306,-2.36907,1.26642,0.42746,-0.65904,0.12291,12,19,24,4,14,5,21,9,25,8,6,7,3,1,22,2,18,13,11,17,15,20,26,10,16,23
-0.535,-0.31336,-0.55688,-0.1647,0.2256,-0.44304,-0.21522,0.13756,-0.49507,-0.91707,-0.55264,0.51476,0.40896,-0.21908,-1.04859,0.12291,15,20,14,8,17,24,5,1,11,18,4,16,12,2,3,25,9,10,13,22,6,19,21,7,26,23
-0.01231,1.19974,-0.06049,1.16195,0.68213,0.54413,-0.21522,1.24871,-0.49507,-0.51521,-0.17256,-1.40779,0.40896,-0.21908,-0.26948,0.12291,23,4,20,2,13,19,6,5,17,15,12,16,11,3,1,9,8,7,10,21,14,24,26,18,25,22
0.51038,0.89712,0.93231,1.16195,1.13867,-0.93663,1.07494,-0.23282,-0.07504,1.09224,0.96769,-1.88843,-0.87722,1.07401,0.12008,-0.49535,26,21,8,9,7,1,17,15,25,13,11,14,20,12,23,2,19,22,6,3,10,5,24,18,4,16
-0.01231,-0.01074,-0.55688,-0.1647,-1.14401,0.54413,-1.07533,3.10063,-0.07504,-0.51521,2.86811,0.03413,-0.01976,0.42746,-1.43815,0.12291,22,24,12,14,19,17,21,4,26,7,5,8,2,3,16,13,6,23,11,10,1,15,18,20,9,25
1.55577,0.89712,0.93231,1.16195,0.68213,0.05054,1.50499,-0.23282,0.76503,1.09224,0.58761,-1.88843,-0.01976,2.3671,-0.26948,-2.35015,24,23,12,14,16,3,15,18,26,17,13,10,11,6,25,4,8,22,5,1,7,9,19,21,2,20
2.07847,0.89712,0.93231,-0.1647,0.68213,1.03772,-0.21522,-0.23282,-0.07504,0.28852,-0.93272,-0.44651,1.26642,-0.86563,1.67832,0.74118,16,1,22,4,11,17,10,3,25,19,5,18,7,12,14,21,8,2,6,23,15,24,20,9,26,13
-0.535,0.29188,-0.06049,0.27751,0.2256,-1.43022,1.50499,-0.97359,0.34499,1.09224,0.96769,-0.92715,-0.87722,1.07401,-0.26948,-1.11362,23,25,10,17,11,1,22,13,24,9,15,7,20,16,26,4,21,19,8,2,6,5,14,18,3,12
-1.0577,-0.31336,-1.54967,-0.60692,-1.14401,-3.40457,-2.79554,0.13756,0.34499,-3.32825,-2.45306,-0.92715,-1.30595,-0.21908,-1.43815,0.12291,3,25,19,10,17,5,22,16,21,2,12,1,7,14,26,11,20,15,13,6,4,8,23,24,9,18
-1.0577,-1.82646,-1.05328,-1.04914,-0.68748,-0.93663,1.50499,-0.23282,-0.07504,1.09224,0.96769,-1.40779,-0.87722,1.07401,-0.26948,-1.11362,24,26,9,15,11,1,19,14,23,7,17,10,21,12,25,3,16,20,8,2,6,5,18,22,4,13
0.51038,1.19974,0.93231,1.16195,0.68213,0.54413,-0.21522,1.6191,1.18506,-0.51521,-0.17256,-2.8497,0.40896,-0.21908,0.50964,0.74118,24,6,17,1,2,18,5,12,19,11,10,9,16,4,7,3,14,15,8,13,23,25,26,21,20,22
2.07847,0.89712,1.4287,0.71973,1.13867,-0.44304,1.50499,-0.23282,0.34499,1.09224,0.96769,-1.40779,-0.01976,2.3671,-0.65904,-2.35015,23,24,13,18,19,3,17,14,26,20,12,15,10,7,25,4,11,22,9,1,5,6,8,16,2,21
-0.535,-1.52384,-0.55688,-1.04914,-0.68748,-0.44304,0.21483,0.87833,0.76503,0.28852,0.58761,2.43732,-0.87722,0.42746,0.12008,1.35944,23,25,1,22,2,14,3,16,13,6,4,8,20,19,9,17,5,21,10,7,11,24,26,18,12,15
1.55577,0.5945,1.9251,1.16195,2.50828,1.5313,0.21483,-0.23282,0.76503,-0.51521,0.20753,0.03413,0.83769,0.42746,2.06787,1.97771,26,1,20,10,6,17,8,5,25,24,2,21,11,15,22,19,4,7,3,18,14,23,16,9,12,13
1.03308,0.89712,0.43591,-0.1647,0.2256,0.54413,-1.07533,0.13756,-0.07504,-0.91707,0.58761,-0.44651,0.40896,0.42746,-0.26948,-0.49535,24,13,23,8,19,21,7,3,26,25,11,18,9,6,2,17,4,20,5,14,1,12,16,10,15,22
2.07847,2.1076,0.93231,1.16195,0.2256,1.03772,1.07494,0.50794,-0.49507,-0.51521,1.34777,-1.40779,1.26642,3.01364,0.12008,-0.49535,23,19,15,21,20,9,13,14,26,24,12,17,5,7,22,6,8,18,11,4,10,1,3,16,2,25
1.03308,0.5945,1.4287,0.71973,2.96482,1.03772,-0.21522,-0.23282,-0.07504,-1.31893,0.58761,-0.44651,3.41006,0.42746,0.8992,-1.11362,22,3,21,14,12,18,7,4,26,25,6,20,1,11,13,10,17,8,16,19,5,15,2,24,9,23
-0.535,-1.82646,-0.55688,-1.49135,-1.14401,0.05054,-0.21522,2.35986,-1.75517,-0.51521,0.96769,0.03413,1.69515,-1.51217,-1.43815,0.12291,18,16,13,12,17,23,9,2,25,10,5,15,1,3,6,19,7,11,14,20,4,21,8,24,22,26
0.51038,-0.31336,-1.05328,1.60416,-0.23094,1.03772,-0.21522,-0.60321,-0.91511,1.09224,-0.93272,-1.40779,-0.01976,-0.21908,0.8992,0.74118,14,2,25,1,8,10,18,12,11,4,15,17,20,16,19,9,13,7,3,21,24,22,26,5,23,6
-1.58039,-1.82646,-1.54967,-1.49135,-1.60055,1.5313,-0.64527,-0.60321,-0.07504,1.49411,-0.93272,0.51476,-0.87722,-0.86563,-1.04859,-0.49535,4,18,22,11,13,8,20,7,2,1,10,3,17,19,21,24,14,15,5,16,12,23,26,6,25,9
1.03308,0.5945,1.9251,0.27751,0.2256,-0.93663,0.21483,-0.97359,1.18506,1.09224,1.72786,0.51476,-0.01976,0.42746,0.12008,-1.73188,24,26,7,18,9,6,21,10,25,19,4,14,12,8,22,15,16,23,11,2,1,17,20,5,3,13
-1.58039,1.19974,-2.54246,1.16195,-1.14401,0.05054,-0.21522,0.13756,-0.91511,-0.51521,-0.17256,0.03413,-1.30595,-0.21908,-1.43815,0.12291,11,19,14,17,18,15,6,2,1,3,9,8,22,25,4,23,10,20,5,21,7,12,26,13,24,16
1.03308,1.19974,1.4287,1.16195,1.59521,0.05054,-0.64527,0.87833,-0.07504,-1.31893,-0.55264,-0.92715,1.69515,0.42746,-0.26948,-0.49535,23,6,18,4,15,20,7,5,26,24,10,16,2,1,3,11,12,9,13,22,8,19,14,21,17,25
-0.01231,-0.31336,0.43591,-0.60692,1.59521,0.54413,-0.21522,0.13756,-1.33514,-0.91707,0.20753,0.03413,0.83769,1.07401,2.06787,0.12291,22,6,20,18,9,21,4,2,26,25,7,24,10,13,19,17,1,15,3,23,16,12,5,8,11,14
-0.535,-0.31336,-0.06049,0.27751,0.2256,0.05054,-0.21522,0.13756,0.34499,-0.51521,-0.55264,-0.44651,0.40896,-0.86563,0.8992,-1.73188,21,4,20,1,6,19,9,7,22,16,8,14,17,13,12,23,11,2,3,18,15,26,25,5,24,10
-1.0577,-1.82646,-1.54967,-1.49135,-1.14401,-1.43022,-0.21522,0.13756,1.18506,-0.51521,-0.17256,2.43732,-1.30595,-0.21908,1.28876,0.74118,22,23,2,18,1,14,3,17,7,6,5,4,20,24,19,21,11,16,10,9,13,25,26,12,15,8
-0.01231,0.89712,0.43591,1.16195,1.13867,0.05054,-0.21522,1.24871,-0.49507,-0.11335,-0.17256,-0.44651,-0.01976,0.42746,1.28876,0.74118,26,1,15,8,9,18,2,3,20,19,10,21,17,14,5,11,4,7,6,23,13,24,25,16,22,12
-0.535,-0.61598,-0.55688,0.71973,-0.68748,0.05054,-0.21522,-0.23282,3.70526,0.69038,-0.17256,0.03413,-1.30595,-0.21908,1.67832,0.12291,24,18,6,13,2,20,7,8,5,14,9,10,22,23,15,19,11,21,3,16,17,25,26,4,12,1
-0.535,0.29188,-0.06049,0.27751,0.2256,-0.44304,-0.64527,0.50794,-0.07504,-1.31893,0.20753,0.9954,-0.44849,-0.21908,0.12008,0.74118,21,17,2,15,5,25,1,10,12,16,6,9,20,19,4,24,3,13,7,18,8,22,26,11,23,14
0.51038,0.5945,-0.06049,-0.1647,-0.23094,0.05054,-1.07533,-0.60321,0.34499,1.09224,-0.17256,1.47604,-0.44849,-0.86563,0.8992,0.12291,13,21,9,18,2,19,3,12,11,1,5,7,20,22,17,23,8,14,6,15,16,25,26,10,24,4
-0.01231,1.19974,-0.06049,1.60416,-0.23094,3.50565,-1.93543,0.13756,-0.49507,1.89597,-1.69289,0.9954,-1.30595,-0.86563,-1.43815,0.12291,3,24,25,9,15,4,22,13,18,1,7,2,6,19,26,16,11,10,8,17,5,12,23,21,20,14
0.51038,1.19974,1.4287,1.16195,3.87789,1.5313,0.21483,-0.23282,-1.33514,-0.91707,0.20753,0.03413,3.41006,1.07401,0.12008,-1.73188,19,10,22,18,14,16,12,4,26,23,6,21,2,9,15,7,13,8,17,20,5,11,1,24,3,25
1.03308,1.19974,0.93231,1.16195,0.68213,0.05054,0.21483,-1.34398,1.18506,-0.51521,-0.17256,0.03413,-1.30595,-0.86563,0.12008,0.12291,23,8,17,9,5,19,15,4,6,14,7,13,20,24,18,22,16,10,2,11,12,25,26,3,21,1
-0.535,-1.52384,-0.55688,-1.04914,-0.23094,0.05054,0.21483,0.13756,1.18506,-0.51521,-0.17256,0.51476,-0.44849,-0.21908,0.8992,0.74118,24,12,6,13,1,19,2,10,8,18,11,16,23,21,9,22,7,14,4,17,15,25,26,5,20,3
-1.58039,-1.22122,-2.04607,-1.49135,-1.14401,0.05054,-0.21522,-1.34398,0.76503,-0.51521,-0.17256,0.03413,-1.30595,-0.21908,-0.65904,0.12291,21,11,16,12,8,15,17,3,1,2,13,4,23,24,18,22,20,14,7,9,10,25,26,6,19,5
-0.01231,-0.61598,-0.06049,-0.60692,-0.68748,-1.43022,1.07494,-0.97359,1.18506,1.09224,1.34777,-1.40779,-0.01976,1.07401,0.12008,-2.96841,23,24,11,12,8,3,22,16,25,14,6,10,17,7,26,5,20,21,9,1,4,18,19,13,2,15
0.51038,-0.31336,-0.06049,-0.60692,-0.68748,-0.93663,0.64489,0.50794,1.18506,1.49411,0.96769,0.9954,-0.44849,0.42746,-0.26948,-0.49535,26,24,1,19,4,6,9,12,20,11,5,14,22,17,18,15,16,23,8,3,2,21,25,10,7,13
-0.535,0.29188,-0.06049,0.27751,-1.14401,-0.44304,0.21483,-0.23282,-0.91511,-0.11335,2.48802,0.03413,-0.01976,1.07401,-1.43815,0.12291,18,26,12,22,19,6,20,11,25,17,8,16,10,9,21,15,13,24,14,4,3,1,5,7,2,23
-0.01231,0.29188,0.43591,0.27751,0.68213,0.05054,-1.07533,0.50794,-0.07504,-0.51521,-0.17256,0.03413,-0.01976,-0.21908,0.12008,0.12291,20,8,18,6,11,23,2,4,16,19,10,14,15,17,1,21,3,7,5,22,9,24,25,13,26,12
4.16925,2.41022,1.9251,1.16195,0.68213,1.03772,-0.64527,0.50794,-0.07504,0.69038,-1.69289,0.03413,1.69515,-1.51217,0.8992,1.97771,13,5,19,9,16,20,10,4,26,18,3,14,2,7,12,22,6,1,8,23,11,24,17,15,25,21
-1.0577,-2.12908,-1.54967,-2.37579,-1.60055,0.05054,-1.07533,1.98948,-0.49507,-0.51521,2.48802,0.03413,-0.01976,1.07401,-1.43815,0.12291,21,25,11,20,22,14,19,3,26,12,6,10,2,5,17,15,7,24,13,9,1,8,16,18,4,23
-1.58039,-2.12908,-1.54967,-2.37579,-1.60055,0.05054,-1.50538,-0.97359,-2.17521,-0.51521,-1.69289,0.03413,-0.87722,-0.86563,-1.04859,0.12291,1,26,23,19,21,20,15,4,9,2,8,3,6,14,16,18,7,11,5,24,12,17,25,13,22,10
0.51038,0.29188,0.93231,0.27751,1.13867,-1.43022,-0.21522,-0.60321,-0.49507,0.69038,1.34777,0.9954,0.83769,-1.51217,-0.65904,-1.11362,14,25,8,19,12,10,18,7,26,15,1,13,2,4,23,24,16,21,17,6,3,11,9,5,20,22
1.03308,0.29188,1.9251,0.27751,0.2256,-0.44304,0.21483,-0.97359,0.76503,1.09224,-0.17256,0.03413,-0.01976,-0.21908,0.12008,-0.49535,25,11,15,6,4,10,18,2,9,17,3,21,20,12,19,16,22,14,7,13,8,24,26,1,23,5
-0.535,0.5945,-0.55688,0.27751,-0.23094,1.5313,1.07494,-1.34398,1.18506,-1.31893,1.72786,0.03413,-0.87722,1.07401,-1.04859,0.12291,22,25,16,20,17,5,23,9,21,12,10,7,15,13,26,14,11,24,6,2,3,4,19,8,1,18
-0.01231,-0.61598,-0.55688,0.27751,0.2256,0.05054,0.21483,0.50794,-0.91511,0.28852,0.96769,0.51476,-0.01976,0.42746,0.8992,-0.49535,25,23,5,22,8,13,3,2,26,21,6,24,19,15,4,16,1,20,7,17,10,11,18,9,12,14
-0.01231,-0.61598,-0.06049,0.71973,-0.68748,0.05054,-0.21522,0.13756,-0.49507,-0.51521,-0.17256,0.03413,-0.01976,-0.21908,0.12008,0.12291,17,8,15,9,10,23,2,4,12,18,11,21,19,16,1,22,5,6,7,24,14,20,25,3,26,13
-0.01231,0.5945,0.43591,0.71973,-0.68748,1.5313,-1.07533,-0.23282,0.76503,2.69969,-1.31281,0.51476,-1.30595,-0.86563,-1.43815,0.12291,5,20,16,8,14,9,17,13,4,1,10,2,18,19,24,22,15,21,3,11,7,25,26,12,23,6
-1.0577,-1.82646,-1.05328,-1.93357,-1.14401,0.54413,-0.21522,-0.23282,1.18506,-0.91707,-0.17256,-0.44651,-0.44849,-0.21908,0.50964,0.12291,24,7,16,5,6,19,8,10,1,15,14,12,23,21,9,22,11,13,4,18,17,25,26,2,20,3
-1.0577,-0.31336,-0.55688,-0.60692,-0.23094,-0.93663,1.07494,-0.60321,-0.07504,0.69038,0.96769,-0.92715,-0.44849,1.07401,-0.26948,-1.11362,24,23,8,18,13,1,21,10,25,15,14,16,20,9,26,4,19,22,7,2,6,5,11,12,3,17
-0.01231,0.89712,-0.06049,1.16195,-0.23094,0.54413,-0.21522,0.50794,1.60509,-1.7208,-0.17256,0.03413,-1.30595,-0.21908,2.06787,0.12291,24,6,12,9,3,20,4,10,5,14,13,8,21,23,18,22,7,17,1,15,16,25,26,11,19,2
2.07847,0.89712,1.4287,1.16195,-0.23094,-2.41739,1.50499,0.50794,-0.07504,1.89597,2.10794,0.03413,-0.01976,1.07401,-1.04859,0.12291,21,25,10,19,17,2,22,14,26,13,9,12,11,8,24,6,18,23,15,5,4,1,7,16,3,20
-0.535,-0.9186,-0.06049,-1.04914,-0.68748,1.03772,-0.21522,-0.97359,1.18506,0.69038,-1.31281,-0.44651,-0.44849,-0.21908,-0.26948,0.74118,18,11,22,2,10,14,19,8,4,5,9,7,23,20,17,21,15,12,3,16,13,25,26,1,24,6
3.64655,1.80498,2.91789,0.71973,1.13867,2.02489,1.50499,0.87833,-0.91511,-1.7208,0.20753,0.51476,2.98133,3.01364,-0.26948,-1.11362,20,17,16,22,19,14,13,10,26,23,9,18,2,5,21,7,8,12,15,11,6,4,1,24,3,25
1.55577,0.89712,1.9251,1.16195,1.59521,-0.44304,-0.21522,0.87833,1.18506,-0.51521,0.58761,0.51476,0.40896,1.07401,1.28876,-0.49535,26,14,8,15,6,20,2,3,25,24,1,21,11,12,13,18,5,19,7,17,4,23,22,9,10,16
-1.58039,-2.12908,-2.04607,-1.93357,-1.60055,0.54413,-0.21522,-0.23282,0.34499,-1.31893,-0.17256,-0.44651,-1.30595,-0.21908,1.28876,0.12291,22,2,17,9,5,19,6,11,1,10,16,7,24,25,14,21,12,13,4,15,18,23,26,8,20,3
-0.01231,0.29188,-0.06049,0.27751,-0.68748,-0.93663,-0.21522,0.87833,2.02513,-0.51521,-0.55264,1.95668,-0.87722,0.42746,0.12008,0.74118,24,23,1,16,2,22,3,14,12,11,4,5,21,20,8,19,6,18,7,15,10,25,26,13,17,9
-0.01231,-0.61598,0.43591,-0.1647,0.68213,0.54413,0.21483,-0.23282,-0.07504,-0.51521,-0.17256,-0.44651,0.40896,-0.21908,1.67832,0.74118,24,1,19,8,6,15,9,5,14,21,11,20,16,13,12,22,7,4,2,18,17,25,26,3,23,10
0.51038,0.5945,-0.06049,0.71973,0.68213,-1.43022,1.50499,1.6191,-1.33514,0.69038,-0.17256,-1.88843,-0.87722,1.07401,-0.26948,0.12291,24,21,11,14,12,2,16,9,25,7,18,15,17,5,20,1,19,8,10,4,13,6,23,26,3,22
-0.01231,0.29188,0.43591,0.27751,0.68213,0.05054,-1.07533,1.24871,-0.07504,-1.31893,-0.55264,-1.40779,-0.01976,0.42746,-0.26948,0.12291,23,4,18,1,15,22,3,6,17,16,14,10,13,7,2,8,9,11,5,19,12,25,26,20,24,21
0.51038,0.5945,0.43591,0.27751,0.68213,0.05054,0.21483,1.24871,0.34499,-0.91707,-0.17256,1.47604,0.40896,-0.21908,0.12008,0.12291,24,17,5,13,6,23,1,8,19,16,4,14,12,7,2,21,3,10,11,18,9,25,26,15,22,20
-1.0577,-1.22122,-1.54967,-1.93357,-1.14401,-0.93663,1.93504,-0.97359,-0.07504,1.09224,0.96769,-1.40779,-0.87722,1.07401,-1.04859,-1.73188,20,25,14,19,17,1,23,12,21,6,16,8,15,10,26,4,18,22,9,2,7,5,11,24,3,13
0.51038,-0.01074,0.43591,-0.1647,0.68213,0.05054,-0.21522,-0.23282,0.34499,-0.51521,0.20753,0.51476,1.26642,-0.86563,-0.26948,-0.49535,19,14,15,8,12,21,6,2,24,22,1,17,5,4,3,26,11,9,13,16,7,23,18,10,25,20
0.51038,1.19974,0.93231,1.16195,0.68213,-0.93663,1.93504,0.13756,-0.07504,1.09224,0.58761,-2.8497,-0.87722,1.07401,0.12008,-1.11362,21,24,12,11,10,2,13,20,23,5,19,7,17,9,22,1,14,16,8,3,18,6,26,25,4,15
-0.535,-0.01074,-0.06049,-0.1647,1.13867,0.05054,-0.64527,-0.23282,-0.91511,-0.91707,-0.55264,0.9954,1.26642,-0.21908,0.8992,1.35944,11,12,13,16,5,24,1,6,22,20,3,17,7,10,9,23,2,4,8,26,14,21,19,15,25,18
-1.58039,-1.22122,-1.05328,-1.93357,-1.14401,0.54413,0.21483,-0.97359,-0.07504,2.29783,-0.55264,0.03413,-0.87722,-0.86563,-1.43815,0.12291,12,16,17,10,14,4,24,9,1,2,13,3,23,15,25,20,18,21,5,7,11,19,26,6,22,8
-0.01231,-0.9186,-0.06049,-1.04914,-0.23094,-1.43022,1.50499,-0.60321,-1.33514,0.28852,0.96769,0.03413,1.26642,1.72055,-1.04859,-0.49535,15,25,12,22,18,4,17,10,26,20,11,16,9,5,24,7,13,19,14,8,6,2,1,21,3,23
